station_id,island,year,station_name,n_days,n_temp,n_prec,n_hr,n_wind,n_sol,n_pres,pct_temp.x,pct_prec.x,pct_hr,pct_wind,pct_sol,pct_pres,altitud,tmed_annual,tmin_annual,tmax_annual,prec_annual,hr_media_annual,hr_min_annual,hr_max_annual,velmedia_annual,racha_mean_annual,sol_annual,pres_min_annual,pres_max_annual,tropical_nights_annual,equatorial_nights_annual,torrid_nights_annual,warm_days_30,warm_days_35,pct_temp.y,pct_prec.y,use_for_annual
C129V,La Palma,2020,FUENCALIENTE,366,366,366,365,366,0,0,1,1,0.9972677595628415,1,0,0,19,22.273497267759563,19.32431693989071,25.227868852459018,133.6,67.55890410958904,55.37978142076503,80.78415300546447,6.579234972677596,13.966120218579235,,,,162,0,0,9,0,1,1,TRUE
C129V,La Palma,2021,FUENCALIENTE,365,362,365,361,363,0,0,0.9917808219178083,1,0.989041095890411,0.9945205479452055,0,0,19,21.828729281767956,19.19668508287293,24.460220994475137,124.6,67.72853185595568,57.64425770308123,79.9467787114846,6.412121212121212,13.734254143646409,,,,142,2,0,3,0,0.9917808219178083,1,TRUE
C129V,La Palma,2022,FUENCALIENTE,365,363,365,362,363,0,0,0.9945205479452055,1,0.9917808219178083,0.9945205479452055,0,0,19,21.939944903581267,19.248760330578513,24.63085399449036,264.6,68.89779005524862,57.149584487534625,81.55124653739612,6.290633608815427,13.790055248618785,,,,156,0,0,1,0,0.9945205479452055,1,TRUE
C129V,La Palma,2023,FUENCALIENTE,365,365,365,364,365,0,0,1,1,0.9972602739726028,1,0,0,19,22.845753424657534,20.002191780821917,25.68931506849315,165.4,66.61538461538461,54.696969696969695,80.80716253443526,6.132054794520548,13.229945054945055,,,,186,1,0,20,1,1,1,TRUE
C129V,La Palma,2024,FUENCALIENTE,366,366,366,366,366,0,0,1,1,1,1,0,0,19,22.454371584699455,19.743715846994537,25.17349726775956,121.6,68.81147540983606,56.843835616438355,81.83287671232877,6.523224043715847,13.996448087431695,,,,165,0,0,2,0,1,1,TRUE
C129V,La Palma,2025,FUENCALIENTE,362,360,360,359,360,0,0,0.994475138121547,0.994475138121547,0.9917127071823204,0.994475138121547,0,0,19,22.0375,19.370360110803325,24.690581717451522,195.6,68.36768802228413,58.0775623268698,81.14958448753463,6.453055555555555,13.659888579387186,,,,154,0,0,4,0,0.9863013698630136,0.9863013698630136,TRUE
C139E,La Palma,2015,LA PALMA AEROPUERTO,365,364,365,361,358,365,363,0.9972602739726028,1,0.989041095890411,0.9808219178082191,1,0.9945205479452055,33,21.203296703296704,18.66730769230769,23.745054945054946,260,68.59002770083103,54.209944751381215,80.83977900552486,5.303631284916201,11.521448467966573,2226.2,1014.1798898071626,1017.4137741046832,135,0,0,2,0,0.9972602739726028,1,TRUE
C139E,La Palma,2016,LA PALMA AEROPUERTO,366,343,366,343,360,365,361,0.9371584699453552,1,0.9371584699453552,0.9836065573770492,0.9972677595628415,0.9863387978142076,33,21.415743440233236,18.88110465116279,23.957391304347826,220.3,68.45772594752187,55.687150837988824,79.75139664804469,5.408611111111111,11.8,2272.8,1013.396675900277,1016.6404432132964,134,0,0,4,0,0.9371584699453552,1,TRUE
C139E,La Palma,2017,LA PALMA AEROPUERTO,365,323,365,323,361,364,361,0.8849315068493151,1,0.8849315068493151,0.989041095890411,0.9972602739726028,0.989041095890411,33,21.774922600619195,19.354179566563467,24.191666666666666,194.1,70.55108359133126,55.88397790055249,81.61049723756906,5.233795013850416,11.464722222222223,2242.6,1012.7423822714682,1015.9842105263158,154,0,0,5,0,0.8849315068493151,1,TRUE
C139E,La Palma,2018,LA PALMA AEROPUERTO,365,362,365,356,359,364,361,0.9917808219178083,1,0.9753424657534246,0.9835616438356164,0.9972602739726028,0.989041095890411,33,20.633977900552487,18.155801104972376,23.102203856749313,323.8,70.56460674157303,57.247191011235955,83.12921348314607,5.6729805013927574,12.295290858725762,2149.6,1013.2047091412743,1016.4656509695291,107,0,0,2,0,0.9917808219178083,1,TRUE
C139E,La Palma,2019,LA PALMA AEROPUERTO,365,362,365,363,362,365,364,0.9917808219178083,1,0.9945205479452055,0.9917808219178083,1,0.9972602739726028,33,20.96160220994475,18.403305785123965,23.51740331491713,147.6,69.23415977961433,55.641666666666666,81.81666666666666,5.409668508287293,11.277158774373259,2213.8,1013.4153846153846,1016.5068681318681,117,0,0,1,0,0.9917808219178083,1,TRUE
C139E,La Palma,2020,LA PALMA AEROPUERTO,366,365,366,361,358,365,364,0.9972677595628415,1,0.9863387978142076,0.9781420765027322,0.9972677595628415,0.994535519125683,33,21.373150684931506,18.707671232876713,24.041095890410958,189.2,68.99722991689751,54.824175824175825,81.48901098901099,5.129329608938548,11.232596685082873,2326.2,1012.9335164835164,1016.3362637362637,141,0,0,4,0,0.9972677595628415,1,TRUE
C139E,La Palma,2021,LA PALMA AEROPUERTO,365,364,365,363,364,357,364,0.9972602739726028,1,0.9945205479452055,0.9972602739726028,0.9780821917808219,0.9972602739726028,33,21.072527472527472,18.610989010989012,23.535714285714285,240.1,69.26997245179064,56.494505494505496,81.4532967032967,5.454945054945055,11.565096952908588,2131.4,1012.6788461538462,1015.9629120879121,121,1,0,4,1,0.9972602739726028,1,TRUE
C139E,La Palma,2022,LA PALMA AEROPUERTO,365,365,365,360,362,364,363,1,1,0.9863013698630136,0.9917808219178083,0.9972602739726028,0.9945205479452055,33,21.345205479452055,18.812876712328766,23.874246575342465,438.5,70.47777777777777,56.53150684931507,82.45205479452055,5.420718232044199,11.623204419889502,2475.8,1012.1005509641873,1015.4523415977961,134,0,0,2,0,1,1,TRUE
C139E,La Palma,2023,LA PALMA AEROPUERTO,365,365,365,362,362,365,364,1,1,0.9917808219178083,0.9917808219178083,1,0.9972602739726028,33,21.912054794520547,19.476986301369863,24.346849315068493,291.7,69.39779005524862,55.38461538461539,81.68406593406593,4.941436464088397,10.66198347107438,2672.1,1012.5002747252747,1015.7244505494506,167,0,0,12,0,1,1,TRUE
C139E,La Palma,2024,LA PALMA AEROPUERTO,366,365,366,365,364,366,364,0.9972677595628415,1,0.9972677595628415,0.994535519125683,1,0.994535519125683,33,21.322739726027397,19.076164383561643,23.568493150684933,113.8,70.16438356164383,55.865753424657534,81.47397260273972,5.377472527472528,11.323055555555555,2505.4,1012.2362637362637,1015.5631868131868,127,0,0,1,0,0.9972677595628415,1,TRUE
C139E,La Palma,2025,LA PALMA AEROPUERTO,365,365,365,364,364,365,363,1,1,0.9972602739726028,0.9972602739726028,1,0.9945205479452055,33,20.975068493150683,18.797260273972604,23.152876712328766,250.3,70.5467032967033,58.56868131868132,81.65934065934066,5.370054945054945,11.543646408839779,2412.9,1012.6440771349862,1015.9575757575758,144,0,0,2,0,1,1,TRUE
C148F,La Palma,2015,SAN ANDRÉS Y SAUCES,365,364,365,365,365,0,0,0.9972602739726028,1,1,1,0,0,362,18.30934065934066,15.519505494505495,21.09532967032967,857.5,76.83287671232877,61.535714285714285,90.1978021978022,2.707123287671233,8.152892561983471,,,,20,0,0,0,0,0.9972602739726028,1,TRUE
C148F,La Palma,2016,SAN ANDRÉS Y SAUCES,366,366,273,366,366,0,0,1,0.7459016393442623,1,1,0,0,362,18.42950819672131,15.465300546448088,21.394262295081965,235,77.02185792349727,62.1972602739726,90.42465753424658,2.724863387978142,8.261475409836066,,,,4,0,0,4,0,1,0.7459016393442623,TRUE
C148F,La Palma,2017,SAN ANDRÉS Y SAUCES,365,364,320,365,327,0,0,0.9972602739726028,0.8767123287671232,1,0.8958904109589041,0,0,362,18.915659340659342,15.965384615384615,21.864285714285714,386.4,76.9041095890411,61.01652892561984,90.90633608815428,2.7559633027522934,8.096636085626912,,,,4,0,0,5,0,0.9972602739726028,0.8767123287671232,TRUE
C148F,La Palma,2018,SAN ANDRÉS Y SAUCES,365,365,365,364,363,0,0,1,1,0.9972602739726028,0.9945205479452055,0,0,362,18.036712328767123,15.12931506849315,20.942739726027398,775,76.57967032967034,62.18082191780822,90.18904109589042,2.9487603305785126,8.721153846153847,,,,1,0,0,0,0,1,1,TRUE
C148F,La Palma,2019,SAN ANDRÉS Y SAUCES,315,315,314,315,315,0,0,1,0.9968253968253968,1,1,0,0,362,18.825396825396826,15.796190476190477,21.854603174603174,558,75.68888888888888,60.56507936507936,89.51428571428572,2.8326984126984125,8.081269841269842,,,,2,0,0,2,0,0.863013698630137,0.8602739726027397,TRUE
C148F,La Palma,2020,SAN ANDRÉS Y SAUCES,366,366,366,366,366,0,0,1,1,1,1,0,0,362,18.94945355191257,15.815300546448087,22.08606557377049,570,74.80601092896175,58.75342465753425,89.6,2.834153005464481,8.278688524590164,,,,7,0,0,2,0,1,1,TRUE
C148F,La Palma,2021,SAN ANDRÉS Y SAUCES,365,365,348,365,365,0,0,1,0.9534246575342465,1,1,0,0,362,18.66986301369863,15.494520547945205,21.846849315068493,594.6,74.56438356164384,60.44230769230769,88.57417582417582,2.7904109589041095,8.164931506849316,,,,11,2,0,5,0,1,0.9534246575342465,TRUE
C148F,La Palma,2022,SAN ANDRÉS Y SAUCES,365,365,365,365,365,0,0,1,1,1,1,0,0,362,18.558082191780823,15.548493150684932,21.566575342465754,910,74.51506849315068,59.05785123966942,88.08264462809917,2.8608219178082193,8.33972602739726,,,,2,0,0,2,0,1,1,TRUE
C148F,La Palma,2023,SAN ANDRÉS Y SAUCES,365,365,365,365,365,0,0,1,1,1,1,0,0,362,19.794520547945204,16.36931506849315,23.213424657534247,819.8,71.68493150684931,55.29945054945055,86.46978021978022,2.810958904109589,8.024109589041096,,,,28,1,0,22,0,1,1,TRUE
C148F,La Palma,2024,SAN ANDRÉS Y SAUCES,366,366,366,366,366,0,0,1,1,1,1,0,0,362,19.396994535519127,15.986065573770492,22.808469945355192,457.4,73.64754098360656,56.560109289617486,88.60109289617486,2.9510928961748633,8.58551912568306,,,,2,0,0,3,0,1,1,TRUE
C148F,La Palma,2025,SAN ANDRÉS Y SAUCES,365,365,365,364,365,0,0,1,1,0.9972602739726028,1,0,0,362,18.60821917808219,15.587397260273972,21.63123287671233,875.8,77.5521978021978,63.06575342465754,90.54246575342465,2.9408219178082193,8.431506849315069,,,,4,0,0,4,1,1,1,TRUE
C229J,Fuerteventura,2015,PÁJARA,324,312,308,324,324,0,281,0.9629629629629629,0.9506172839506173,1,1,0,0.8672839506172839,15,21.09198717948718,17.840064102564103,24.35224358974359,27.2,67.60493827160494,54.13461538461539,81.67948717948718,2.9962962962962965,11.905431309904154,,1011.0313167259786,1018.7960854092527,91,0,0,19,4,0.8547945205479452,0.8438356164383561,TRUE
C229J,Fuerteventura,2016,PÁJARA,366,358,365,363,364,0,364,0.9781420765027322,0.9972677595628415,0.9918032786885246,0.994535519125683,0,0.994535519125683,15,20.893296089385476,17.656983240223465,24.131284916201118,69.8,61.162534435261705,49.16483516483517,74.00824175824175,3.250824175824176,12.21584699453552,,1015.9837912087912,1019.4480769230769,87,0,0,12,2,0.9781420765027322,0.9972677595628415,TRUE
C229J,Fuerteventura,2017,PÁJARA,339,330,334,337,339,0,337,0.9734513274336283,0.9852507374631269,0.9941002949852508,1,0,0.9941002949852508,15,23.407272727272726,19.94090909090909,26.874545454545455,24.2,59.74183976261128,47.26706231454006,73.52818991097922,3.174336283185841,12.118934911242604,,1015.0608308605341,1018.5982195845697,176,13,0,86,6,0.9041095890410958,0.915068493150685,TRUE
C229J,Fuerteventura,2018,PÁJARA,339,330,336,336,338,0,334,0.9734513274336283,0.9911504424778761,0.9911504424778761,0.9970501474926253,0,0.9852507374631269,15,21.336666666666666,17.811818181818182,24.865454545454547,58.300000000000004,57.07440476190476,45.61377245508982,69.8443113772455,3.2511834319526627,12.658753709198812,,1016.4595808383234,1019.8754491017964,99,0,0,33,2,0.9041095890410958,0.9205479452054794,TRUE
C229J,Fuerteventura,2019,PÁJARA,365,355,363,358,364,0,359,0.9726027397260274,0.9945205479452055,0.9808219178082191,0.9972602739726028,0,0.9835616438356164,15,22.213521126760565,18.650985915492956,25.778028169014085,42.3,56.91620111731844,45.03621169916435,69.7715877437326,3.1131868131868132,12.543561643835616,,1016.1373259052925,1019.5136490250696,137,1,0,46,2,0.9726027397260274,0.9945205479452055,TRUE
C229J,Fuerteventura,2020,PÁJARA,366,364,364,363,352,0,365,0.994535519125683,0.994535519125683,0.9918032786885246,0.9617486338797814,0,0.9972677595628415,15,22.526923076923076,19.48131868131868,25.57032967032967,22.3,62.04132231404959,48.35616438356164,74.89315068493151,3.0482954545454546,11.890598290598291,,1016.034794520548,1019.6109589041096,168,6,0,38,4,0.994535519125683,0.994535519125683,TRUE
C229J,Fuerteventura,2021,PÁJARA,364,349,355,358,309,0,353,0.9587912087912088,0.9752747252747253,0.9835164835164835,0.8489010989010989,0,0.9697802197802198,15,21.91919770773639,19.01002865329513,24.824928366762176,25.5,62.960893854748605,51.84702549575071,73.69121813031161,2.8550161812297734,11.314935064935066,,1015.7079320113314,1019.1773371104816,137,2,0,16,5,0.9561643835616438,0.9726027397260274,TRUE
C229J,Fuerteventura,2022,PÁJARA,363,353,356,361,362,0,354,0.9724517906336089,0.9807162534435262,0.9944903581267218,0.9972451790633609,0,0.9752066115702479,15,22.723512747875354,19.679036827195468,25.7685552407932,110.2,60.091412742382275,47.92655367231639,71.88983050847457,3.3417127071823205,11.871629213483146,,1015.1621468926554,1018.6861581920904,180,3,0,31,7,0.9671232876712329,0.9753424657534246,TRUE
C229J,Fuerteventura,2023,PÁJARA,356,332,352,340,339,0,352,0.9325842696629213,0.9887640449438202,0.9550561797752809,0.952247191011236,0,0.9887640449438202,15,23.325602409638556,20.429518072289156,26.21867469879518,89.4,59.94705882352941,45.42613636363637,72.27556818181819,2.9902654867256637,10.866568047337278,,1015.7383522727273,1019.1676136363636,179,13,1,46,13,0.9095890410958904,0.9643835616438357,TRUE
C229J,Fuerteventura,2024,PÁJARA,366,355,362,358,366,0,362,0.9699453551912568,0.9890710382513661,0.9781420765027322,1,0,0.9890710382513661,15,22.962253521126762,20.313239436619718,25.60901408450704,60.8,60.522346368715084,46.64088397790055,73.43093922651934,3.1601092896174863,11.143956043956043,,1015.6367403314918,1019.103314917127,192,3,0,20,3,0.9699453551912568,0.9890710382513661,TRUE
C229J,Fuerteventura,2025,PÁJARA,356,348,350,351,355,0,77,0.9775280898876404,0.9831460674157303,0.9859550561797753,0.9971910112359551,0,0.21629213483146068,15,22.454310344827586,19.836206896551722,25.070977011494254,55.9,63.52136752136752,50.76704545454545,75.6590909090909,3.551549295774648,11.798295454545455,,1017.9,1021.7376623376623,163,5,0,21,6,0.9534246575342465,0.958904109589041,TRUE
C239N,Fuerteventura,2015,"TUINEJE,PUERTO GRAN TARAJAL",336,313,314,332,332,0,0,0.9315476190476191,0.9345238095238095,0.9880952380952381,0.9880952380952381,0,0,1,22.2814696485623,18.65367412140575,25.913099041533545,58.2,64.68975903614458,52.14057507987221,77.39936102236422,4.545481927710844,11.933546325878595,,,,121,6,0,41,8,0.8575342465753425,0.8602739726027397,TRUE
C239N,Fuerteventura,2016,"TUINEJE,PUERTO GRAN TARAJAL",364,361,361,364,364,0,0,0.9917582417582418,0.9917582417582418,1,1,0,0,1,22.02880886426593,18.463157894736842,25.593351800554018,88.2,65.76373626373626,52.65373961218837,78.202216066482,4.423626373626374,11.585082872928178,,,,124,3,0,42,4,0.9863387978142076,0.9863387978142076,TRUE
C239N,Fuerteventura,2017,"TUINEJE,PUERTO GRAN TARAJAL",365,364,364,365,365,0,0,0.9972602739726028,0.9972602739726028,1,1,0,0,1,22.35247252747253,18.716758241758242,25.987912087912086,36,61.136986301369866,46.43131868131868,75.89010989010988,4.375890410958904,11.6386301369863,,,,148,5,0,43,6,0.9972602739726028,0.9972602739726028,TRUE
C239N,Fuerteventura,2018,"TUINEJE,PUERTO GRAN TARAJAL",364,363,347,364,364,0,0,0.9972527472527473,0.9532967032967034,1,1,0,0,1,21.301652892561982,17.839669421487603,24.757024793388428,22.2,64.09065934065934,50.650137741046834,77.70798898071625,4.39532967032967,11.844780219780219,,,,112,0,0,16,0,0.9945205479452055,0.9506849315068493,TRUE
C239N,Fuerteventura,2019,"TUINEJE,PUERTO GRAN TARAJAL",364,363,363,364,364,0,0,0.9972527472527473,0.9972527472527473,1,1,0,0,1,21.36198347107438,17.873002754820938,24.850964187327822,21.8,63.82967032967033,47.84848484848485,78.13223140495867,4.132142857142857,11.690909090909091,,,,106,3,0,23,2,0.9945205479452055,0.9945205479452055,TRUE
C239N,Fuerteventura,2020,"TUINEJE,PUERTO GRAN TARAJAL",366,366,366,365,366,0,0,1,1,0.9972677595628415,1,0,0,1,21.99945355191257,18.40601092896175,25.589071038251365,24.2,63.441095890410956,47.467213114754095,78.12295081967213,4.052185792349727,11.427868852459016,,,,138,6,0,44,5,1,1,TRUE
C239N,Fuerteventura,2021,"TUINEJE,PUERTO GRAN TARAJAL",365,364,363,365,365,0,0,0.9972602739726028,0.9945205479452055,1,1,0,0,1,21.378296703296705,17.843131868131866,24.912087912087912,10.200000000000001,65.25205479452055,50.324175824175825,78.77747252747253,4.143013698630137,11.482967032967032,,,,103,4,0,34,5,0.9972602739726028,0.9945205479452055,TRUE
C239N,Fuerteventura,2022,"TUINEJE,PUERTO GRAN TARAJAL",365,365,364,365,365,0,0,1,0.9972602739726028,1,1,0,0,1,21.95945205479452,18.475342465753425,25.442465753424656,113.4,64.92054794520548,49.02191780821918,78.98630136986301,4.018904109589041,11.4,,,,136,3,0,31,6,1,0.9972602739726028,TRUE
C239N,Fuerteventura,2023,"TUINEJE,PUERTO GRAN TARAJAL",365,365,365,365,365,0,0,1,1,1,1,0,0,1,22.58082191780822,19.008219178082193,26.158356164383562,45.4,63.827397260273976,47.64657534246575,78.69315068493151,3.964931506849315,11.17917808219178,,,,152,14,0,57,10,1,1,TRUE
C239N,Fuerteventura,2024,"TUINEJE,PUERTO GRAN TARAJAL",366,366,366,366,366,0,0,1,1,1,1,0,0,1,22.22377049180328,18.675956284153006,25.768852459016394,21.8,64.46174863387978,48.013661202185794,78.76229508196721,4.005737704918033,11.167213114754098,,,,130,1,0,33,2,1,1,TRUE
C239N,Fuerteventura,2025,"TUINEJE,PUERTO GRAN TARAJAL",365,364,363,365,365,0,0,0.9972602739726028,0.9945205479452055,1,1,0,0,1,21.65302197802198,18.111263736263737,25.1989010989011,76.4,67.8082191780822,52.417582417582416,80.99450549450549,4.008767123287671,11.016208791208792,,,,124,7,0,33,8,0.9972602739726028,0.9945205479452055,TRUE
C248E,Fuerteventura,2015,ANTIGUA,324,312,306,321,322,0,0,0.9629629629629629,0.9444444444444444,0.9907407407407407,0.9938271604938271,0,0,252,19.031089743589742,14.951282051282051,23.1125,34.4,68.09345794392523,50.9741935483871,89.1774193548387,5.4493788819875775,11.993548387096775,,,,20,0,0,17,4,0.8547945205479452,0.8383561643835616,TRUE
C248E,Fuerteventura,2016,ANTIGUA,364,357,356,361,363,0,0,0.9807692307692307,0.978021978021978,0.9917582417582418,0.9972527472527473,0,0,252,19.425770308123248,15.301120448179272,23.550420168067227,104.6,70.797783933518,53.63025210084034,90.9467787114846,5.4391184573002755,12.066386554621849,,,,16,0,0,23,4,0.9754098360655737,0.9726775956284153,TRUE
C248E,Fuerteventura,2017,ANTIGUA,357,295,296,348,351,0,0,0.8263305322128851,0.8291316526610645,0.9747899159663865,0.9831932773109243,0,0,252,19.83864406779661,15.460677966101695,24.21627118644068,122.4,66.97988505747126,49.108474576271185,88.86779661016949,5.2384615384615385,11.723728813559323,,,,17,1,0,27,5,0.8082191780821918,0.810958904109589,TRUE
C248E,Fuerteventura,2018,ANTIGUA,365,348,353,350,363,0,0,0.9534246575342465,0.9671232876712329,0.958904109589041,0.9945205479452055,0,0,252,19.012356321839082,15.075287356321839,22.954597701149424,137,71.04571428571428,53.741379310344826,90.6896551724138,5.667493112947659,12.275637393767706,,,,8,0,0,18,0,0.9534246575342465,0.9671232876712329,TRUE
C248E,Fuerteventura,2019,ANTIGUA,356,351,352,351,355,0,0,0.9859550561797753,0.9887640449438202,0.9859550561797753,0.9971910112359551,0,0,252,19.41994301994302,15.23019943019943,23.61082621082621,88.8,68.58689458689459,51.425714285714285,89.48,5.56,12.064857142857143,,,,10,2,0,15,2,0.9616438356164384,0.9643835616438357,TRUE
C248E,Fuerteventura,2020,ANTIGUA,358,349,350,357,357,0,0,0.9748603351955307,0.9776536312849162,0.9972067039106145,0.9972067039106145,0,0,252,20.009169054441262,15.797134670487106,24.22779369627507,46.4,66.77871148459384,50.03724928366762,88.59312320916905,5.156022408963586,11.673714285714286,,,,18,2,0,30,3,0.953551912568306,0.9562841530054644,TRUE
C248E,Fuerteventura,2021,ANTIGUA,365,357,364,355,359,0,0,0.9780821917808219,0.9972602739726028,0.9726027397260274,0.9835616438356164,0,0,252,19.469747899159664,15.384593837535014,23.55826330532213,21.6,69.13521126760564,52.80112044817927,89.06442577030812,5.483008356545961,11.924089635854342,,,,14,2,0,25,3,0.9780821917808219,0.9972602739726028,TRUE
C248E,Fuerteventura,2022,ANTIGUA,364,363,363,364,364,0,0,0.9972527472527473,0.9972527472527473,1,1,0,0,252,20.045454545454547,15.877961432506886,24.20495867768595,130.4,67.81318681318682,50.8732782369146,88.10468319559229,5.439835164835165,12.015977961432506,,,,22,1,0,22,2,0.9945205479452055,0.9945205479452055,TRUE
C248E,Fuerteventura,2023,ANTIGUA,365,364,365,365,365,0,0,0.9972602739726028,1,1,1,0,0,252,20.863186813186815,16.46785714285714,25.25631868131868,47,65.54520547945205,47.895604395604394,87.02197802197803,5.033698630136986,11.404109589041095,,,,49,3,0,48,8,0.9972602739726028,1,TRUE
C248E,Fuerteventura,2024,ANTIGUA,366,365,365,366,366,0,0,0.9972677595628415,0.9972677595628415,1,1,0,0,252,20.429041095890412,16.233698630136985,24.618356164383563,50.4,65.84699453551913,48.63835616438356,87.26301369863013,5.631693989071039,12.365753424657534,,,,17,0,0,19,0,0.9972677595628415,0.9972677595628415,TRUE
C248E,Fuerteventura,2025,ANTIGUA,365,361,362,363,365,0,0,0.989041095890411,0.9917808219178083,0.9945205479452055,1,0,0,252,19.775623268698062,15.749030470914127,23.798337950138503,137.2,68.0495867768595,51.31578947368421,88.29639889196676,5.671506849315069,12.176308539944904,,,,28,1,0,23,4,0.989041095890411,0.9917808219178083,TRUE
C249I,Fuerteventura,2015,FUERTEVENTURA AEROPUERTO,365,362,365,363,363,364,362,0.9917808219178083,1,0.9945205479452055,0.9945205479452055,0.9972602739726028,0.9917808219178083,25,21.971823204419888,18.989502762430938,24.956906077348066,76.6,67.58953168044077,53.63812154696133,81.87292817679558,6.0663911845730025,12.023480662983426,2783.7,1014.5560773480663,1017.8867403314918,142,6,0,30,2,0.9917808219178083,1,TRUE
C249I,Fuerteventura,2016,FUERTEVENTURA AEROPUERTO,366,364,366,362,363,365,362,0.994535519125683,1,0.9890710382513661,0.9918032786885246,0.9972677595628415,0.9890710382513661,25,21.764835164835166,18.67445054945055,24.85934065934066,111.4,69.12430939226519,54.488950276243095,83.43646408839778,6.081267217630854,12.228374655647382,2757.4,1013.7947513812155,1017.1328729281768,129,0,0,22,0,0.994535519125683,1,TRUE
C249I,Fuerteventura,2017,FUERTEVENTURA AEROPUERTO,365,361,365,364,364,365,363,0.989041095890411,1,0.9972602739726028,0.9972602739726028,1,0.9945205479452055,25,22.085595567867035,18.970360110803323,25.209418282548476,30.6,66.60989010989012,51.65650969529086,81.3213296398892,5.855494505494505,11.954166666666667,2870.8,1013.0225895316804,1016.4922865013774,158,2,0,24,4,0.989041095890411,1,TRUE
C249I,Fuerteventura,2018,FUERTEVENTURA AEROPUERTO,365,360,365,361,361,361,361,0.9863013698630136,1,0.989041095890411,0.989041095890411,0.989041095890411,0.989041095890411,25,20.858055555555556,17.878670360110803,23.82138888888889,82.3,69.0415512465374,55.81440443213297,83.24930747922437,6.402216066481994,12.492997198879552,2666.4,1013.4623268698061,1016.7789473684211,104,0,0,4,0,0.9863013698630136,1,TRUE
C249I,Fuerteventura,2019,FUERTEVENTURA AEROPUERTO,365,362,365,361,360,353,360,0.9917808219178083,1,0.989041095890411,0.9863013698630136,0.9671232876712329,0.9863013698630136,25,21.144198895027625,18.13756906077348,24.15564738292011,24.6,68.54016620498615,54.41160220994475,82.59116022099448,6.295277777777778,12.154166666666667,2807.6,1013.6405555555556,1016.8925,116,0,0,5,0,0.9917808219178083,1,TRUE
C249I,Fuerteventura,2020,FUERTEVENTURA AEROPUERTO,366,365,366,366,366,345,366,0.9972677595628415,1,1,1,0.9426229508196722,1,25,21.69041095890411,18.641369863013697,24.746027397260274,42,68.59289617486338,53.863013698630134,82.94520547945206,5.965300546448088,11.615068493150686,2785,1013.4459016393442,1016.9478142076503,142,3,0,19,2,0.9972677595628415,1,TRUE
C249I,Fuerteventura,2021,FUERTEVENTURA AEROPUERTO,365,360,365,361,361,354,360,0.9863013698630136,1,0.989041095890411,0.989041095890411,0.9698630136986301,0.9863013698630136,25,21.27611111111111,18.30472222222222,24.244722222222222,16.8,68.45983379501385,55.81666666666667,81.025,6.306371191135734,11.83983286908078,2802.7,1013.0163888888889,1016.3605555555556,118,1,0,8,0,0.9863013698630136,1,TRUE
C249I,Fuerteventura,2022,FUERTEVENTURA AEROPUERTO,365,365,365,365,365,344,365,1,1,1,1,0.9424657534246575,1,25,21.717534246575344,18.66246575342466,24.76904109589041,121.5,68.8027397260274,54.534246575342465,81.86575342465754,6.1528767123287675,11.821153846153846,2737.8,1012.6076712328767,1016.0465753424658,150,2,0,15,4,1,1,TRUE
C249I,Fuerteventura,2023,FUERTEVENTURA AEROPUERTO,365,358,365,362,361,354,361,0.9808219178082191,1,0.9917808219178083,0.989041095890411,0.9698630136986301,0.989041095890411,25,22.2231843575419,19.09078212290503,25.357262569832404,78.3,67.56629834254143,52.98882681564246,81.18435754189944,5.824653739612188,11.618207282913165,2948.5,1012.9792243767313,1016.2927977839336,153,4,0,28,3,0.9808219178082191,1,TRUE
C249I,Fuerteventura,2024,FUERTEVENTURA AEROPUERTO,366,363,366,365,366,340,364,0.9918032786885246,1,0.9972677595628415,1,0.9289617486338798,0.994535519125683,25,21.666391184573,18.568595041322315,24.760881542699725,22.3,67.41643835616438,52.32506887052342,82.25895316804407,6.187704918032787,11.989473684210527,2773.6,1012.9222527472527,1016.2618131868132,116,0,0,8,2,0.9918032786885246,1,TRUE
C249I,Fuerteventura,2025,FUERTEVENTURA AEROPUERTO,365,365,365,365,365,311,365,1,1,1,1,0.852054794520548,1,25,21.428493150684933,18.302739726027397,24.556712328767123,78.8,68.75342465753425,54.78356164383562,82.37260273972603,6.234246575342466,12.145555555555555,2636.5,1013.0936986301369,1016.4917808219178,129,4,0,21,3,1,1,TRUE
C258K,Fuerteventura,2015,LA OLIVA,359,344,339,358,358,0,0,0.958217270194986,0.9442896935933147,0.9972144846796658,0.9972144846796658,0,0,217,19.377906976744185,15.86453488372093,22.89651162790698,59.6,72.22905027932961,56.21220930232558,90.97674418604652,4.0027932960893855,10.68086956521739,,,,36,0,0,17,2,0.9424657534246575,0.9287671232876712,TRUE
C258K,Fuerteventura,2016,LA OLIVA,366,366,366,366,366,0,0,1,1,1,1,0,0,217,19.384972677595627,15.83224043715847,22.937704918032786,159,74.32513661202186,58.69672131147541,92.40710382513662,3.8901639344262295,10.468032786885246,,,,23,0,0,16,1,1,1,TRUE
C258K,Fuerteventura,2017,LA OLIVA,365,364,365,365,365,0,0,0.9972602739726028,1,1,1,0,0,217,20.011263736263736,16.248076923076923,23.771153846153847,94.60000000000001,70.46301369863014,53.989041095890414,90.16712328767123,3.9813698630136987,10.695890410958905,,,,36,1,0,26,6,0.9972602739726028,1,TRUE
